"","product","val"
"1","CLY","18.9441804885864"
"2","SLT","19.5593118667603"
"3","SND","54.6053886413574"
"4","SOC","3.86601912975311"
"5","PTO","0.0384547058492899"
"6","NTO","0.177897475659847"
"7","AWC","14.0977177619934"
