SA2_CODE,BORN_OVERSEAS,PERC_BORN_OVERSEAS,AMERICAS,AUSTRALIA,NORTH_AFRICA_AND_THE_MIDDLE_EAST,NORTH_EAST_ASIA,NORTH_WEST_EUROPE,OCEANIA_AND_ANTARCTICA,SOUTH_EAST_ASIA,SOUTHERN_AND_CENTRAL_ASIA,SOUTHERN_AND_EASTERN_EUROPE,SUB_SAHARAN_AFRICA,PERC_BORN_AMERCIAS,PERC_BORN_NA_ME,PERC_BORN_NE_ASIA,PERC_BORN_NW_EUROPE,PERC_BORN_OCA,PERC_BORN_SE_ASIA,PERC_BORN_SC_ASIA,PERC_BORN_SE_EUROPE,PERC_BORN_SS_AFRICA
125041490,2773,0.3620577098837968,106,4886,193,1119,361,144,311,303,182,54,0.013839926883405145,0.025199112155633894,0.14610262436349392,0.04713409061235148,0.01880141010575793,0.04060582321451887,0.03956130043086565,0.02376289332811072,0.007050528789659225
125041491,10334,0.5464544445031992,253,8577,755,1228,521,459,916,5565,414,223,0.013378456982708476,0.039923853841679444,0.06493575167891703,0.027550103114589393,0.024271587964676645,0.0484374173761303,0.294273174342975,0.021892020517159324,0.011792078684363598
125041492,20384,0.7651938886594842,289,6255,1492,3643,302,585,1368,11988,466,251,0.010848755583918315,0.05600810841247795,0.13675438267202222,0.011336761890461353,0.02196028379443673,0.0513532790269905,0.4500168925259957,0.01749314914223507,0.009422275610946357
125041493,8790,0.4216029545781572,198,12059,726,1141,714,709,966,3564,628,144,0.009496858362511391,0.034821813995875105,0.05472684541224999,0.03424624682238956,0.03400642716677059,0.04633315746558588,0.17094345052520504,0.030121348745743202,0.006906806081826466
125041494,3008,0.2864489096276545,115,7493,322,566,525,276,326,416,336,126,0.010951337967812589,0.03066374630987525,0.05389962860679935,0.049995238548709645,0.026283211122750214,0.031044662413103514,0.039615274735739454,0.031996952671174174,0.011998857251690314
125041588,7183,0.5947176684881603,94,4895,446,374,218,323,434,4697,456,141,0.0077827454876635204,0.036926643484020534,0.030965391621129327,0.018049345918198376,0.026742838218248053,0.035933101506872,0.3888888888888889,0.037754595131644315,0.01167411823149528
125041589,9686,0.6557887610020311,145,5084,695,1037,213,370,581,6153,361,131,0.00981719702098849,0.04705484089370345,0.07020988490182803,0.014421123899796886,0.025050778605280974,0.03933649289099526,0.4165876777251185,0.024441435341909276,0.008869329722410292
126011495,14112,0.5369045807335261,326,12172,335,8068,923,415,1306,2181,342,216,0.012402982803226298,0.01274539643889819,0.3069548014000913,0.035116420636128444,0.015789073200426114,0.049688023131943385,0.08297823771115508,0.013011718155531883,0.0082179272561254
126011496,6935,0.3494230866125863,282,12912,340,2424,1115,387,732,1094,277,284,0.014208696528442586,0.017131052552022977,0.12213432760618734,0.056179775280898875,0.01949916864009674,0.036882148435531815,0.05512168085856804,0.013956769285030483,0.014309467425807427
126021497,13197,0.5482986414059579,217,10872,366,8551,682,300,1416,1076,501,88,0.009015746395778802,0.015206281939424155,0.3552702646557813,0.02833520295816195,0.01246416552411816,0.058830861273837715,0.04470480701317047,0.02081515642527733,0.003656155220407994
126021498,4230,0.31112091791703445,293,9366,279,900,841,299,460,280,755,123,0.021550456016475435,0.0205207413945278,0.06619593998234775,0.06185642836128273,0.021991762283024418,0.033833480435422184,0.020594292438952635,0.05553103854074728,0.009046778464254192
126021499,2547,0.26306548233835986,173,7135,156,461,677,178,235,124,395,148,0.017868209047717413,0.01611237347655443,0.047614129312125594,0.06992356951043173,0.018384631274530057,0.024271844660194174,0.012807271224953521,0.04079735591819872,0.015286097913654203
126021500,12444,0.6027317640220866,438,8202,722,5584,715,304,1770,1910,663,338,0.02121476315024702,0.034970454325293034,0.27046401239949625,0.034631405599147534,0.014724401821176014,0.08573089218250508,0.09251186670541509,0.032112757919209534,0.016371209919597018
126021501,4522,0.3819902010474742,186,7316,542,1347,521,203,726,503,398,96,0.015712113532691332,0.045784760939347864,0.11378611251900658,0.04401081263726981,0.017148166920087853,0.06132792701469843,0.0424902855212029,0.03362054401081264,0.008109477952356817
126021503,10219,0.5497632881428879,283,8369,691,4375,615,381,1323,1917,488,146,0.015224876264256509,0.03717452119647084,0.23536690337852378,0.03308586184635248,0.020497094899935443,0.07117495158166559,0.10313105229180117,0.02625349687970734,0.007854529804174736
126021590,1147,0.2900126422250316,48,2808,116,281,173,63,161,65,224,16,0.01213653603034134,0.029329962073324906,0.07104930467762326,0.04374209860935525,0.01592920353982301,0.04070796460176991,0.01643489254108723,0.05663716814159292,0.00404551201011378
126021591,12341,0.4797651906853788,399,13382,1379,4304,900,568,1673,1452,1372,294,0.015511410022159158,0.05360961007658516,0.1673210745247444,0.034988142907125916,0.02208140574583058,0.06503907009291296,0.056447537223496484,0.0533374800761964,0.011429460016327801
127011504,5881,0.3843037312945174,261,9422,1788,79,285,1064,1765,110,461,68,0.017055479317780828,0.11683983532640659,0.005162386460171208,0.01862379925504803,0.0695288505521793,0.11533686205319219,0.007188133045808011,0.03012481212834085,0.004443573155590407
127011505,2307,0.2875124626121635,53,5717,375,239,219,112,167,37,1092,13,0.00660518444666002,0.04673479561316052,0.029785643070787637,0.02729312063808574,0.013958125623130608,0.020812562313060817,0.0046111665004985045,0.13609172482552342,0.0016201395812562313
127011506,4148,0.2541510936829851,244,12173,469,308,616,568,422,474,835,212,0.014950064334293241,0.0287359843146866,0.018871392684271796,0.03774278536854359,0.034801789106059675,0.0258562588076711,0.029042338092028674,0.05116108081612646,0.012989400159303964
127011592,18,0.3333333333333333,0,36,3,0,0,6,3,0,6,0,0,0.05555555555555555,0,0,0.1111111111111111,0.05555555555555555,0,0.1111111111111111,0
127011593,2909,0.4369836262580742,201,3748,792,101,85,243,877,83,494,33,0.030193780982424517,0.11897251013970257,0.015171999399128737,0.012768514345801412,0.03650292924740874,0.13174102448550398,0.012468078714135496,0.07420760102148115,0.004957187922487607
127011594,6192,0.5227522161249473,429,5653,1253,197,111,891,2291,136,773,111,0.0362178134233854,0.10578303081468975,0.016631490080202618,0.009371042634022794,0.0752216124947235,0.19341494301392992,0.011481637821865766,0.06525960320810469,0.009371042634022794
127011595,5616,0.4793854033290653,420,6099,1554,133,138,952,1457,208,649,105,0.03585147247119078,0.1326504481434059,0.011352966282543748,0.0117797695262484,0.08126333760136577,0.12437046521553564,0.01775501493811353,0.05539906103286385,0.008962868117797696
